Strain (in/in)	Stress (psi)
0.741630591	81318.83558
0.741697321	81612.97625
0.741782107	81781.97816
0.74182921	81339.90706
0.741912426	81545.89153
0.741990932	81483.96718
0.74203411	81539.01106
0.74211026	81489.98762
0.742158934	81695.97212
0.742207607	81543.7414
0.74224058	81452.57499
0.74230888	81803.04964
0.742363048	81447.41462
0.742398376	81374.30946
0.742493368	81896.79625
0.742542826	81357.53828
0.742576584	81501.16839
0.742641743	81787.56856
0.742691201	81363.12868
0.742751651	81686.94148
0.742867054	81307.65477
0.742933784	81662.85979
0.742994233	81504.1786
0.7430853	81433.65364
0.743188927	81665.86999
0.743258797	81710.1631
0.743312966	81326.57612
0.743360854	81772.94752
0.743408743	81548.90177
0.743450351	81413.87226
0.743521006	81838.74217
0.743594801	81287.87339
0.743664671	81588.0345
0.743794205	81582.87416
0.743876636	81463.75576
0.743944151	81499.01826
0.744030507	81709.30303
0.744070545	81517.07951
0.74414434	81575.99366
0.744219705	81600.07537
0.744253463	81542.4513
0.744380642	81489.12755
0.744447372	81666.30003
0.744510961	81699.84239
0.744553354	81308.94487
0.744664047	81787.56856
0.744729207	81500.73836
0.744764534	81379.0398
0.744857171	81883.03527
0.744923901	81404.84162
0.74498435	81613.83632
0.745062071	81317.11544
0.74511938	81688.66158
0.745158632	81720.91387
0.74519867	81308.51484
0.745256765	81757.89647
0.745313289	81292.60372
0.745347831	81530.41045
0.745448318	81654.25918
0.745501702	81531.70055
0.745562936	81604.37568
0.745632021	81470.20621
0.745694826	81552.342
0.745766266	81559.65251
0.7458275	81520.08974
0.74589737	81829.71153
0.745945259	81331.30645
0.746002568	81594.05494
0.746092849	81668.8802
0.746155654	81450.85485
0.746221599	81542.02126
0.746292253	81708.01296
0.746329936	81401.83141
0.746395881	81668.8802
0.746463396	81412.15212
0.746508929	81543.7414
0.746630612	81539.44109
0.746803325	81808.64004
0.746855923	81637.488
0.746892821	81341.19713
0.74694228	81832.2917
0.746988598	81485.25728
0.74701529	81495.14799
0.747090655	81669.31023
0.747129123	81504.1786
0.747179367	81737.68505
0.7472249	81535.14079
0.747313611	81683.93127
0.74737092	81531.70055
0.747461987	81353.23798
0.747533427	81958.29057
0.747586025	81283.14305
0.74764412	81566.53301
0.747735971	81921.30797
0.747780719	81335.17672
0.747836458	81654.68922
0.747955002	81450.85485
0.748020162	81563.09275
0.748058629	81575.99366
0.748112798	81536.86092
0.748193659	81706.72286
0.748228987	81379.89986
0.748312202	81518.79964
0.748405624	81760.04661
0.748453512	81335.17672
0.748511606	81718.76371
0.74856028	81709.73307
0.74863172	81555.78224
0.748715721	81639.20811
0.74883976	81536.43089
0.748891574	81671.03036
0.748945742	81488.26748
0.749007762	81648.66878
0.749065856	81770.79738
0.749142792	81344.20736
0.749226007	81804.33974
0.749283316	81434.08367
0.749324924	81619.42672
0.749437973	81907.54699
0.749487431	81322.27581
0.749553376	81622.00689
0.749615395	81435.80381
0.749722163	81729.51448
0.749770836	81525.25008
0.74981794	81486.11735
0.749890165	81929.47854
0.749971025	81349.79774
0.750063662	81597.92521
0.750158654	81891.20585
0.750197122	81354.95811
0.750250505	81569.11318
0.750343142	81753.16613
0.750418507	81474.0765
0.750489948	81753.16613
0.750582584	81523.52998
0.750661875	81655.97929
0.750709763	81367.42899
0.750764717	81621.14686
0.750837727	81773.37755
0.75087227	81429.35334
0.750978252	81640.49821
0.751066179	81465.90593
0.751107787	81572.12339
0.751166666	81477.08671
0.751245957	81593.19487
0.7512962	81743.27543
0.751323677	81380.75993
0.751406893	81738.11509
0.751444576	81398.39117
0.751478333	81638.34804
0.751531717	81546.7516
0.75157254	81477.94677
0.751619643	81718.76371
0.751669101	81310.665
0.751774299	81746.28566
0.751811197	81611.68618
0.751851235	81608.67595
0.751925815	81886.04548
0.751997255	81337.32686
0.752077331	81642.21831
0.752164472	81810.36015
0.752226492	81457.30532
0.75226967	81741.12529
0.752336399	81527.83028
0.752391353	81781.97816
0.752428251	81359.25841
0.752473784	81563.09275
0.752538159	81863.25389
0.752570346	81374.30946
0.752630795	81679.20094
0.752711656	81592.76484
0.752758759	81543.31136
0.752830985	81601.36544
0.752907135	81722.20394
0.752967584	81624.58709
0.753020183	81493.42785
0.753124596	81782.83822
0.753181119	81639.63814
0.753231363	81532.99065
0.753324	81804.33974
0.753404075	81506.32876
0.753459814	81650.38891
0.753523404	81588.89457
0.753587779	81575.99366
0.753647443	81794.019
0.753702397	81358.82838
0.753780902	81884.75541
0.753835856	81367.85902
0.753875109	81600.93541
0.753955185	82002.5837
0.754031335	81328.29622
0.754075298	81613.40629
0.754207973	81618.56666
0.754266067	81395.81098
0.754354778	81608.67595
0.754422293	81827.13133
0.754444275	81553.20207
0.754485883	81622.86696
0.754536911	81526.11015
0.75459579	81588.89457
0.754623267	81618.13662
0.754671156	81618.56666
0.754749661	81767.35714
0.754786559	81452.57499
0.754865065	81758.75654
0.754952991	81609.96605
0.755000879	81574.70359
0.7550786	81746.71569
0.755157105	81619.42672
0.75522462	81680.06098
0.755281929	81556.21227
0.755347874	81854.22325
0.755412248	81588.89457
0.755457782	81511.0591
0.755555129	81812.94035
0.755605372	81599.64534
0.755654831	81659.84956
0.755739617	81689.95168
0.755796926	81591.90477
0.755858945	81808.64004
0.75592489	81342.0572
0.75600261	81847.34277
0.756065415	81707.1529
0.756093677	81397.10108
0.756177678	81957.4305
0.756220071	81356.67824
0.756262464	81652.10902
0.756365306	81775.09768
0.756460298	81622.43693
0.756497981	81721.77394
0.756593758	81570.40328
0.756655777	81648.66878
0.756680899	81610.39608
0.756755479	81898.94639
0.75683477	81596.20507
0.75689679	81700.27242
0.756957239	81583.7342
0.757003557	81835.73194
0.757043595	81408.28185
0.7571064	81641.78831
0.757150362	81826.27129
0.75718883	81459.45546
0.757301093	81710.1631
0.757374103	81532.13058
0.757405505	81627.16726
0.757487936	81618.99669
0.757592349	81782.40819
0.757648873	81642.21831
0.757714032	81652.53905
0.757799603	81784.55836
0.757866333	81783.69829
0.757934633	81442.25425
0.758046111	81965.17104
0.758112841	81371.72929
0.758154449	81650.38891
0.7582463	81978.50199
0.758300469	81397.10108
0.758356208	81721.34391
0.758422938	81455.58519
0.758473182	81765.20698
0.758514004	81643.07838
0.758576024	81577.28376
0.758648249	81824.12113
0.758726755	81456.44526
0.758784064	81630.17747
0.758886121	81935.92899
0.758945	81531.27052
0.759025861	81824.98119
0.759122423	81565.67295
0.759173452	81636.62794
0.759212704	81712.7433
0.759264518	81635.33784
0.759300631	81778.10789
0.759326537	81436.66384
0.759375996	81673.61054
0.759446651	81745.85563
0.7594914	81657.26939
0.759547138	81792.2989
0.759620933	81530.84049
0.759701795	81640.49821
0.759767739	81650.38891
0.759817198	81821.54095
0.759857235	81880.4551
0.759916114	81416.45243
0.760023667	81882.60524
0.760113949	81775.09768
0.760190099	81492.56779
0.760281951	82001.2936
0.760329839	81369.57912
0.760378512	81648.66878
0.760471149	81849.92295
0.760538664	81714.03337
0.760606964	81681.78111
0.760728647	81587.6045
0.76077261	81527.40025
0.760824424	81671.8904
0.760890369	81827.9914
0.760972015	81656.40932
0.761025399	81655.11922
0.761105474	81620.71682
0.76118555	81967.75124
0.761238934	81420.75273
0.761316654	81631.8976
0.761414001	81938.93922
0.761477591	81481.38701
0.761554526	81730.80455
0.761607125	81629.74744
0.761669929	81697.69222
0.761725669	81670.1703
0.761830081	81808.21001
0.761883465	81733.38475
0.761930568	81417.31249
0.761980812	81840.03224
0.762037336	81727.79435
0.762067953	81684.36128
0.762115056	81727.79435
0.762156664	81596.63511
0.762199842	81824.12113
0.762252441	81632.75767
0.762354499	81737.25502
0.762414163	81801.32954
0.762463621	81408.28185
0.762561753	82014.62454
0.762653604	81568.68315
0.762710914	81697.26219
0.762798055	82004.30381
0.762844373	81446.12452
0.762898542	81695.11205
0.762977833	81846.48271
0.763017086	81635.76787
0.763051628	81763.05684
0.763107367	81512.34917
0.763147405	81512.34917
0.763181947	81881.31514
0.763225125	81577.71379
0.763260453	81646.08861
0.763298921	81777.67785
0.763382137	81639.63814
0.76342296	81709.30303
0.763476343	81663.2898
0.76364356	81896.36622
0.763702439	81878.73497
0.763744047	81520.08974
0.763800572	81890.34578
0.763903414	81763.91688
0.763959153	81510.19903
0.764072986	81968.61131
0.764182894	81917.00767
0.764244128	81450.42482
0.764334409	81917.4377
0.764402709	81671.03036
0.764449813	81660.70962
0.764517327	81920.01787
0.764574637	81608.24595
0.76462017	81683.50124
0.764699461	81836.592
0.764742639	81740.26522
0.764788957	81850.35298
0.764869033	81439.24404
0.76496795	81936.35902
0.765021333	81507.61886
0.765041745	81518.79964
0.76511554	82027.09542
0.765169709	81443.11431
0.765213672	81683.50124
0.765305524	82027.95549
0.765379319	81602.65554
0.765414647	81871.8545
0.765473526	81628.8874
0.765529265	81685.65138
0.765584218	81769.50728
0.765684706	81689.09162
0.765847998	81806.48988
0.765899811	81495.57799
0.765986952	81867.98423
0.766070168	81867.55419
0.766124337	81430.2134
0.766224824	81907.54699
0.766282918	81838.74217
0.766322956	81738.11509
0.76644778	81712.7433
0.766512155	81658.98949
0.766549837	81619.85676
0.766636194	81879.59504
0.766678587	81640.06817
0.76672569	81841.75237
0.766766513	81429.35334
0.766831673	81733.38475
0.766876421	81846.91274
0.76693844	81463.32573
0.767017731	81959.15063
0.76708132	81552.342
0.767139414	81739.83519
0.767228911	81896.79625
0.767273659	81484.82725
0.767327828	81711.88323
0.767396128	81983.23232
0.767438521	81611.68618
0.767491904	81809.50011
0.767564915	81681.35108
0.76763243	81887.76561
0.767674038	81581.15403
0.767758039	81760.90667
0.767839685	81984.95245
0.767904059	81508.4789
0.767982565	81706.29283
0.768085407	81897.22628
0.76812937	81690.81175
0.768209446	81838.31213
0.768271465	81784.55836
0.768339765	81740.69526
0.768399429	81648.66878
0.76847087	81838.74217
0.76854388	81874.8647
0.768587843	81488.26748
0.768650647	81888.62568
0.76869147	81722.63398
0.768729938	81554.06213
0.768800593	82047.73687
0.768841416	81467.62603
0.768895585	81748.86583
0.768944258	81765.20698
0.768989792	81842.1824
0.769036895	81841.32234
0.769069082	81846.05268
0.769139737	81837.45207
0.76918841	81809.93014
0.769267701	81488.26748
0.769342282	81978.93202
0.769398805	81669.74026
0.769450619	81751.016
0.76959507	81962.59087
0.769658659	81727.79435
0.769727744	81738.54512
0.76981881	81929.04851
0.769866699	81563.95281
0.769919298	81880.02507
0.769988383	81798.74934
0.770073169	81631.8976
0.770143824	81752.7361
0.770220759	81853.79322
0.770277283	81741.12529
0.770344013	81819.82082
0.770433509	81600.93541
0.770467267	81717.47363
0.770522221	81706.29283
0.770621923	81934.20888
0.770705139	81877.01486
0.770748317	81502.45849
0.770808766	81961.30077
0.7708543	81782.83822
0.770886487	81557.50237
0.77093516	82095.47022
0.770975983	81442.68428
0.77100974	81745.85563
0.771091386	81905.39686
0.771132994	81752.30607
0.771192658	81734.67482
0.771255463	81960.0107
0.771305706	81661.99972
0.771371651	81984.95245
0.771442306	81696.83216
0.771513746	81831.86167
0.77157341	81823.26106
0.771693524	81682.21114
0.771780665	81732.09465
0.77183719	81775.95775
0.771905489	81829.71153
0.771969864	82074.39873
0.772016182	81551.91197
0.772082127	81719.19374
0.772167698	81914.8575
0.772249344	81585.88436
0.77233727	81778.96795
0.772407925	81830.14156
0.772447178	81762.62681
0.772520188	81756.60637
0.772590058	81803.90971
0.772641872	81917.4377
0.772703891	81698.98232
0.772794958	81787.13853
0.772852267	81990.11282
0.772912716	81518.36961
0.772997502	82009.46418
0.773061877	81723.92408
0.773130962	81770.36735
0.773192981	81878.73497
0.773247935	81815.95055
0.773298964	81527.40025
0.77338532	82077.839
0.773469321	81735.96492
0.773532125	81572.55342
0.773603565	82118.26183
0.773665585	81523.52998
0.773716613	81756.17634
0.7738014	82063.21795
0.773854783	81620.71682
0.773910522	81746.71569
0.773992953	82072.24859
0.774055758	81706.29283
0.774107571	81832.72173
0.774187647	81719.19374
0.774252806	81851.21304
0.774309331	81628.02733
0.774397257	81870.13436
0.774493819	81919.58784
0.774544062	81519.22967
0.774610792	81914.8575
0.774685373	81930.76864
0.774737186	81787.56856
0.774825898	81866.69413
0.774931095	81674.90063
0.77500489	81838.74217
0.775087321	81705.00276
0.775134424	81764.77694
0.775202724	81958.29057
0.775255323	81537.29095
0.775318912	81994.41313
0.775367586	81563.95281
0.775426465	81774.66765
0.775525382	82095.47022
0.775582692	81733.81478
0.77563372	81782.40819
0.775749908	82029.24556
0.775790731	81582.01409
0.775866882	81795.73913
0.775982285	81967.75124
0.776034099	81627.16726
0.776085912	81929.90858
0.776151857	81689.95168
0.776233503	81735.53489
0.776289242	81717.47363
0.77634184	81757.89647
0.77640229	82076.97893
0.776439973	81546.7516
0.776494141	81760.90667
0.776560871	81859.38362
0.776600909	81813.37038
0.776677059	81888.19564
0.776735939	81695.54208
0.776816014	81800.03944
0.776925922	81800.8995
0.777005998	81928.18844
0.777076653	81828.85146
0.777171645	81880.4551
0.777214038	81666.73006
0.777280768	81860.24368
0.777307459	81582.01409
0.777374189	81766.06704
0.777436994	81972.91161
0.777502938	81524.39004
0.77759008	82053.32725
0.777644248	81621.14686
0.777704698	81772.94752
0.777783989	81940.22929
0.777859354	81655.97929
0.777909598	81791.0088
0.777999094	81913.1374
0.778057188	81742.84539
0.778104291	81959.58067
0.778175731	81558.36241
0.778250311	82002.5837
0.778303696	81553.6321
0.778404968	81645.65858
0.778472483	82126.4324
0.778505455	81512.34917
0.778559624	81769.93731
0.778656971	81989.68279
0.778700934	81766.06704
0.778777084	81792.2989
0.778864225	81777.24782
0.778911329	81761.33671
0.778947441	81805.19981
0.77900632	81910.12719
0.779065985	81913.1374
0.779120154	81604.37568
0.77920651	81938.93922
0.779243407	81804.76977
0.779305427	81712.31327
0.779366661	82041.2864
0.779412195	81666.30003
0.779463223	81800.8995
0.779521317	81747.1457
0.779588832	81982.37226
0.779662627	81861.96379
0.779748984	81619.42672
0.779821994	81950.55003
0.779878517	81812.94035
0.779925621	81674.4706
0.780000987	82285.97363
0.78004495	81486.97739
0.780104614	81771.22741
0.780212167	81991.83293
0.78026555	81557.9324
0.78033542	81832.72173
0.780418636	81926.89837
0.780489291	81778.96795
0.780539535	81830.57159
0.7806149	81770.79738
0.780696546	82083.42937
0.780767201	81792.2989
0.780850417	81874.00463
0.78096896	82079.12907
0.781012138	81621.57686
0.781078083	81841.32234
0.781147168	81789.28867
0.781202122	81787.99859
0.781289263	81797.02923
0.781365413	81797.88927
0.781422723	81841.75237
0.781469826	81533.42066
0.781549117	81946.67976
0.781618987	81843.90251
0.7816708	81831.86167
0.781748521	81822.40102
0.781816821	81738.97512
0.781858429	81860.67369
0.781918093	81756.60637
0.782017795	81861.53376
0.782079029	81791.0088
0.78215518	81968.61131
0.782208564	81666.73006
0.782267443	82014.19451
0.782342023	81519.22967
0.782415033	81925.60827
0.78250296	81771.22741
0.782616793	81566.53301
0.782669392	81851.21304
0.782729056	81830.57159
0.782823263	81649.95888
0.782875076	81834.44186
0.782922965	81846.05268
0.782984199	81780.68806
0.783061134	82022.36509
0.783105883	81612.11622
0.783174183	81945.38966
0.783293511	81802.18958
0.78334297	81760.90667
0.783389288	81919.58784
0.783473289	81850.35298
0.783528243	81865.40403
0.783585552	81556.21227
0.783665628	81998.7134
0.783722937	81934.63891
0.783801442	81567.39305
0.783882303	82070.95849
0.783944322	81681.78111
0.783995351	81858.52355
0.784044809	81763.91688
0.784101334	81900.23649
0.784168849	81958.7206
0.784235578	81628.02733
0.784303093	81984.09239
0.784359617	81837.02204
0.784405935	81737.68505
0.784515058	82182.33635
0.784569227	81517.93958
0.784644593	81839.1722
0.784739584	81790.57876
0.784778052	81608.24595
0.784805529	81994.41313
0.784863623	81720.05381
0.784918577	81933.77885
0.784976671	81883.89534
0.785053606	81817.67068
0.785110131	81769.50728
0.785166655	81806.91991
0.78523574	81883.46531
0.785323666	82137.18315
0.78538961	81614.26635
0.785466546	81990.97286
0.785559183	82048.16691
0.785606286	81671.8904
0.78573425	81899.37642
0.785849653	81774.23762
0.785888121	81838.31213
0.785946215	81826.27129
0.785986253	81760.90667
0.786024721	81889.48574
0.786049843	81594.48497
0.786098516	82006.02394
0.786132274	81785.84843
0.786155825	81844.33254
0.78621706	81873.5746
0.786263378	81753.16613
0.786341099	81854.22325
0.786448651	81955.7104
0.786516166	81816.38058
0.786575045	82089.87984
0.786633139	81551.48194
0.786740692	81951.84013
0.786816842	81844.33254
0.786907124	82026.23536
0.786947162	81815.52052
0.787006826	81945.81969
0.787115164	81792.72893
0.787182679	81868.84426
0.787269034	81870.5644
0.787342045	81797.02923
0.787422905	82082.56933
0.787451168	81610.39608
0.787502981	81928.18844
0.787579917	81840.89231
0.787616029	81763.91688
0.787650572	81945.81969
0.787729862	81878.30494
0.787813078	81894.21605
0.787875883	81546.32157
0.787947323	81996.13323
0.788036034	81962.59087
0.788089418	81589.3246
0.788166354	82066.65819
0.788225233	81769.93731
0.788283327	81896.79625
0.788375964	81790.57876
0.788469385	81953.99026
0.78854475	81965.17104
0.788607555	81643.07838
0.788690771	82036.12606
0.788728454	81848.63285
0.788793613	81754.88627
0.788866623	82165.56517
0.788905091	81602.65554
0.788983597	81941.08935
0.789062102	81603.51561
0.789114701	81747.57573
0.789163375	82042.14647
0.789239525	81599.64534
0.789332162	82035.266
0.789391041	81621.57686
